"","DBN","BN","Printed_Name","TotStudnts","School_Type","LangClass","APCourses","LeaderSupport","Sports","OnlineAP","OnlineLang","School_Type2","neighborhood","postalCode","precinct","school_district","lat","lon","Location","Boro","CouncilDistrict","CensusTract","grad2011","collenroll2011","grad2012","collenroll2012","sprtcode","apcode","langcode","leadcode","onlineapcode","onlinelangcode"
"231","13K674","K674","City Polytechnic High School of Engineering, Architecture, and Technology","426","CTE School","Chinese (Mandarin), French, German, Latin, Spanish",NA,"Alvin Ailey American Dance Theater, Hip-Hop, Jazz and Horton (Modern) Dance Program, Math, Peer Mediation, Robotics, School Web Site, Student Council, Tutoring","Our students are eligible to participate on the George Westinghouse High School PSAL boys and girls sports teams",NA,NA,"CTE School","Downtown Brooklyn","11,201",84,13,40.695438,-73.9860999,"105 Johnson Street
Brooklyn, NY 11201
(40.695438, -73.9860999)","BROOKLYN ",33,"13",NA,NA,NA,NA,"1","0","1","1","0","0"
"232","14K071","K071","Juan Morel Campos Secondary School","820",NA,"Spanish","Chemistry, English Language and Composition, English Literature and Composition, Government and Politics: United States, Spanish Language","Extended Learning Time instruction and tutoring, Student Government, National Honor Society, Archon Society, PSAT/SAT preparatory courses, MOUSE Squad, evening performances, gallery openings, evening and Saturday academies for English Language Learners, Yearbook, Sports, Fitness, School Newspaper, Robotics, History Club, Chess","Fitness, Running Club, Soccer",NA,"Spanish",NA,"Williamsburg","11,206",90,14,40.7035561,-73.9532557,"215 Heyward Street
Brooklyn, NY 11206
(40.7035561, -73.9532557)","BROOKLYN ",33,"529",45.6,32.7,46.4,35.9,"1","1","1","1","0","1"
"233","14K322","K322","Foundations Academy","150",NA,"Spanish","Biology, Calculus AB, English Literature and Composition, United States History","Debate Team, Math, Mock Trial Team, Model United Nations, National Honor Society, Poetry, School Newspaper, Science, Stock Market Game, Student Government Association (SGA)",NA,NA,NA,NA,"Bedford-Stuyvesant","11,206",79,14,40.697127,-73.9466607,"70 Tompkins Avenue
Brooklyn, NY 11206
(40.697127, -73.9466607)","BROOKLYN ",36,"257",NA,NA,25.5,25,"0","1","1","1","0","0"
"234","14K449","K449","The Brooklyn Latin School","509","Specialized School","Latin, Spanish",NA,"""The Latineer"" School Newspaper, Garden Club, Gay/Straight Alliance (GSA), Certamen (Latin Competition), Saltare (Dance), Drama, Global Awareness, Law Club, Legati, Math Team, Model UN, Moot Court, Muslim Student Association, National Honor Society, Outdoors Club, Peer Mediation, Public Declamation, Science Olympiad, Stoked Skateboarding, Studio Art, Viajeros, Yearbook","Boys Basketball, Co-ed Soccer, Cheerleading",NA,NA,"Specialized School","Williamsburg","11,206",90,14,40.710353,-73.943723,"223 Graham Avenue
Brooklyn, NY 11206
(40.710353, -73.943723)","BROOKLYN ",34,"505",91.4,96.1,98.6,85.7,"1","0","1","1","0","0"
"235","14K454","K454","Green School: An Academy for Environmental Careers","346",NA,"American Sign Language, Spanish","Calculus AB, World History","Anime, Dance, Drama, Environmental Action, Gaming, Green Honors, Greenpoint Youth Court, Hip-Hop Poetry, Homework Zone, Law and Environmental Policy, Music Production, Peer Mediation, Science Honors, Step, Step/Dance Team, Student Events Committee, Student Government, Student Recycling and Greening Committee, Talent Production, Talent Show, Theater Productions","Basketball, Runners Club, Soccer, Volleyball, Weight Training","Calculus AB, World History",NA,NA,"Williamsburg","11,206",90,14,40.710353,-73.943723,"223 Graham Avenue
Brooklyn, NY 11206
(40.710353, -73.943723)","BROOKLYN ",34,"505",59.3,31.6,68.5,41.9,"1","1","1","1","1","0"
"236","14K474","K474","PROGRESS High School for Professional Careers","1,120",NA,"Spanish","Biology, Calculus AB, English Language and Composition, Government and Politics: United States, Human Geography, Spanish Literature, Studio Art: 2-D Design, Studio Art: 3-D Design, Studio Art: Drawing, United States History","National Honor Society, Peer Mediation, Student Government, Student Leadership Retreats, Science Fair and Science Research Program, Math and Technology Fair, Student Internships, Advanced Visual Arts Classes, and Saturday Academy. Performing Arts: one of the biggest and best in NYC offering 3 full concert bands, 2 jazz bands, 2 choral ensembles, 2 dance ensembles, chamber groups such as guitar ensemble, brass choir or clarinet choir, and AP Music Theory. No previous music experience is necessary to join the performing arts. Our program allows students to perform at their ability level regardless of age or experience. Beginning players perform in the Concert Band, intermediate players perform in the Symphonic Band and advanced players perform in the Wind Ensemble. The choral and dance programs offer similar options to the students. All musical ensembles compete annually at the New York State Music Association festival where they have received multiple ""Gold"" and ""Gold with Distinction"" awards. Annual theater/musical theater performances by students. We also offer over 20 after-school clubs, Presentations at City/State Conferences, and School Spirit Activities.","Full program of school sports; students compete in the Grand Street Campus (GSC) Athletic Program. All activities are supported by the GSC Events Staff.","Art History, Biology, English Language and Composition, Spanish Language, United States History","English, Haitian-Creole, Spanish, Spanish Native Language Arts",NA,"Williamsburg","11,211",90,14,40.711125,-73.9389209,"850 Grand Street
Brooklyn, NY 11211
(40.711125, -73.9389209)","BROOKLYN ",34,"485",62.9,38,75.3,39.9,"1","1","1","1","1","1"
"237","14K477","K477","School for Legal Studies","696",NA,"Spanish","Calculus AB, Chemistry, English Language and Composition, United States History","Law Enforcement Academy, Computer Forensic, Art, Big Siblings Program, Cheerleading, Chess, Community Service Opportunities, Dance, Debate Team, Drama, Explorers, Leadership Classes, Math Club, Model United Nations, Moot Court/Mock Trial, Multicultural, Peer Mediators, Youth Court, Extended Learning Academy, College Now, and Virtual Learning. The performing arts department at the Grand Street Campus where School for Legal Studies is located is one of the biggest and best in NYC. We have three full concert bands, two jazz bands, two choral ensembles, and numerous chamber groups such as guitar ensemble, brass choir or clarinet choir. Students also have the option of taking A.P. Music Theory. While it is very useful, no previous experience is necessary to join the performing arts department. The instrumental and choral programs draw from all three schools in the campus and allow students to perform at their ability level regardless of age or experience. All musical ensembles compete annually at the New York State Music Association festival where they have received multiple ""Gold"" and ""Gold with Distinction"" awards.",NA,NA,NA,NA,"Williamsburg","11,211",90,14,40.711125,-73.9389209,"850 Grand Street
Brooklyn, NY 11211
(40.711125, -73.9389209)","BROOKLYN ",34,"485",67.1,39.1,68.8,52.4,"0","1","1","1","0","0"
"238","14K478","K478","The High School for Enterprise, Business and Technology","1,003",NA,"Spanish","Biology, Calculus AB, English Language and Composition, English Literature and Composition, Environmental Science, Spanish Language, Spanish Literature, Statistics, United States History, World History","Amnesty International, ASPIRA, buildOn, Cinema, Culture Shows, Dance, Debate Team, Drama, Environmental Awareness, Future Business Leaders of America (FBLA), International Students, Karate, Literary Magazine, Martial Arts, Model United Nations, MOUSE Squad, National Honor Society, National Technical Honor Society, New York State Business and Marketing Honor Society, Photography, Poetry, Poetry Society, PSAT/SAT Prep Classes, Quill and Scroll Honor Society, Robotics, School Newspaper, Sign Language, Student Government, Talent, Travel and Tourism, Video Production, Yearbook, Yoga",NA,NA,NA,NA,"Williamsburg","11,211",90,14,40.711125,-73.9389209,"850 Grand Street
Brooklyn, NY 11211
(40.711125, -73.9389209)","BROOKLYN ",34,"485",84.7,43.2,77.3,54.4,"0","1","1","1","0","0"
"239","14K488","K488","Brooklyn Preparatory High School","454",NA,"French, Spanish","Calculus AB, Chemistry, English Language and Composition, European History, United States History","Cheerleading, Chess, College Exploration, Craft Club, Dance performances, Film/Documentary Club, Full-length dramatic production, Genealogy Club, High School Heroes, Job Shadowing, Leadership Class, Music performances, Newspaper, Numerous art clubs with installations and presentations, Peer Mediation, Peer Tutoring, Puzzle, Step Team, Student Government, Travel, Yearbook","Intramural Sports Tournaments",NA,NA,NA,"Williamsburg","11,211",94,14,40.7151945,-73.9548008,"257 North 6 Street
Brooklyn, NY 11211
(40.7151945, -73.9548008)","BROOKLYN ",33,"519",79,50.7,76.1,61.7,"1","1","1","1","0","0"
"240","14K558","K558","Williamsburg High School for Architecture and Design","534",NA,"Spanish","Calculus AB, English Language and Composition, Human Geography, Spanish Language, United States History","Students organize to establish clubs that interest them. Students have organized clubs such as the video game club, architecture club, photography club, peer tutoring, and skateboarding club. WHSAD invites honor roll students to free incentive field trips at the end of each marking period. Past trips have included court-side seats to a Brooklyn Nets basketball game, ice skating at Central Park, as well as Broadway plays and musicals.","Cheerleading, Co-ed Soccer Club, Dance, Girls Flag Football, Step",NA,NA,NA,"Williamsburg","11,211",94,14,40.7151945,-73.9548008,"257 North 6 Street
Brooklyn, NY 11211
(40.7151945, -73.9548008)","BROOKLYN ",33,"519",88.2,50.5,88.3,48,"1","1","1","1","0","0"
"241","14K561","K561","Williamsburg Preparatory School","636",NA,"Spanish","Calculus AB, English Language and Composition, English Literature and Composition, Human Geography, Spanish Language, Statistics, United States History","Art, Board Games, Cheerleading, Chess, Community Service, Cooking, Drama, Flag Football, Gardening, Greenpoint Youth Court, iMentor, Improv Comedy, International, Literary and Art Journal, National Honor Society, Readers are Leaders, Recruiting Ambassadors, Student Council, Technology, Urban Explorers, Video Gaming, Y Scholars program","Intramural Basketball",NA,NA,NA,"Williamsburg","11,211",94,14,40.7151945,-73.9548008,"257 North 6 Street
Brooklyn, NY 11211
(40.7151945, -73.9548008)","BROOKLYN ",33,"519",91,59.1,90.8,73,"1","1","1","1","0","0"
"242","14K586","K586","Lyons Community School","538",NA,"Spanish",NA,"Chess, Community Service, Dance, Homework Help, Justice Panel, Library, Music, Newspaper, Peer Mediation, Peer Tutoring, Rush Teens (arts program), Step, Theater, Yearbook","Cheerleading, Fitness, Flag Football, Floor Hockey, North Brooklyn League Basketball, Soccer, Table Tennis",NA,NA,NA,"Williamsburg","11,206",90,14,40.710353,-73.943723,"223 Graham Avenue
Brooklyn, NY 11206
(40.710353, -73.943723)","BROOKLYN ",34,"505",61.5,NA,65.3,46.2,"1","0","1","1","0","0"
"243","14K610","K610","Automotive High School","620","CTE School","Italian","English Literature and Composition, Environmental Science, Studio Art: Drawing, World History","Grand Master-coached Chess Team, Robotics Team, LEGO Team, Pit Crew, Troubleshooting Team, Track and Field Club, Junior Basketball Club, Rites of Passage, Young Women's Leadership Group, Cheerleading, Culinary Club, Gardening Crew, Peer Mediation, Student Government, National Technical Honor Society, ""Piston Pride"" Newspaper, Web Design Club, Gaming and Animation Club, History Club, Math Counts, Yearbook, SkillsUSA, Forensics Team, MAC Club","Baseball, Basketball, Cheerleading, Football, Handball, Soccer, Track, Volleyball, Wrestling","Biology, Calculus AB, Physics B","French, Japanese","CTE School","Williamsburg","11,222",94,14,40.7222486,-73.9532819,"50 Bedford Avenue
Brooklyn, NY 11222
(40.7222486, -73.9532819)","BROOKLYN ",33,"517",53.6,18.5,63.6,26.4,"1","1","1","1","1","1"
"244","14K614","K614","Young Women's Leadership School of Brooklyn","321","All-Girls School","French, Latin, Spanish",NA,"Community-based Service Projects (Reading Buddy Program at nearby elementary school), Debate Team, Digital Video Design, Math Team, NYS Regents Preparation & Saturday Academy, Peer Mentoring, Peer Tutoring, Photography, Recycling Team, School Spirit Team, School Tour Guides & Student Recruitment Committee, Sculpture, Student Council","Basketball, Soccer, Tennis; as we expand we plan to offer additional sports",NA,NA,"All-Girls School","Williamsburg","11,206",90,14,40.7046391,-73.9395239,"325 Bushwick Avenue
Brooklyn, NY 11206
(40.7046391, -73.9395239)","BROOKLYN ",34,"485",NA,NA,NA,NA,"1","0","1","1","0","0"
"245","14K632","K632","Frances Perkins Academy","144",NA,"Spanish","English Language and Composition, United States History","Drama and theater, EPIC (Shakespeare); Student Government; Sisterhood Club; Video Club","Intramural Basketball Tournaments","English Language and Composition, United States History",NA,NA,"Williamsburg","11,222",94,14,40.7222486,-73.9532819,"50 Bedford Avenue
Brooklyn, NY 11222
(40.7222486, -73.9532819)","BROOKLYN ",33,"517",NA,NA,60,NA,"1","1","1","1","1","0"
"246","14K685","K685","El Puente Academy for Peace and Justice","219",NA,"Spanish",NA,"AM and PM Academic Support, B-Boy/B-Girl, Chorus, College and Vocational Counseling and Placement, College Prep, Community Development Project, Computers, Dance Level 1 and 2, Individual Drama; Education for Public Inquiry and International Citizenship (EPIIC), El Puente Leadership Center, Film, Fine Arts, Liberation, Media, Men's and Women's Groups, Movement Theater Level 1, Movement Theater Level 2, Music, Music Production, Pre-professional training in Dance, PSAT/SAT Prep, Spoken Word, Student Council, Teatro El Puente, Visual Art","Boys & Girls Basketball, Baseball, Softball, Volleyball",NA,NA,NA,"Williamsburg","11,211",90,14,40.7058466,-73.9556773,"250 Hooper Street
Brooklyn, NY 11211
(40.7058466, -73.9556773)","BROOKLYN ",33,"529",68.9,26.8,68.1,35.6,"1","0","1","1","0","0"
"247","15K423","K423","Brooklyn Frontiers High School","135",NA,NA,NA,"After-school Academic Support, Culinary Club, Dance, Music, Newspaper, Photography, Regents Prep, Science Explorers, Theater Works","Basketball",NA,NA,NA,"Boerum Hill","11,201",84,15,40.689987,-73.989381,"112 Schermerhorn Street
Brooklyn, NY 11201
(40.689987, -73.989381)","BROOKLYN ",33,"43",NA,NA,NA,NA,"1","0","0","1","0","0"
"248","15K429","K429","Brooklyn School for Global Studies","316",NA,"Spanish","Statistics","Music: Learn an instrument!, Roundabout Theatre, Academic Enrichment/Intervention and Tutoring, Cheerleading, Chess, Computer Technology, Concert Band, Conflict Resolution, Culinary Arts, Debate Team, Drama, Expeditionary Learning, Graphic Design, Instrumental Music, International Travel, National Honor Society, National Junior Honor Society, Peer Mediation, Peer Tutoring, Poetry/Spoken Word, Student Government, Teen Esteem, Travel, Yearbook","Our school athletes join with students from School for International Studies to compete in the Public School Athletic League (PSAL). We also offer Rugby and Cheerleading.",NA,"Arabic, Bengali, Chinese, Chinese (Cantonese), Chinese (Mandarin), English, French, German, Italian, Japanese, Korean, Polish, Portuguese, Russian, Spanish, Urdu",NA,"BoCoCa","11,201",76,15,40.685469,-73.9934966,"284 Baltic Street
Brooklyn, NY 11201
(40.685469, -73.9934966)","BROOKLYN ",33,"69",61.3,46.2,65,49.3,"1","1","1","1","0","1"
